User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Nin Toanantzin Non Centeotl - Our Sacred Maiz is our Mother,"",none,,,,1475,,2021-10-30 11:17:59 EDT,2021-10-30,11:17:59,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/289852244534478/permalink/1827211010798586,"The Song of the Quetzal http://www.populist.com/27.20.Cintli.htm (Vea la versión en español a continuación. By Dr CINTLI Last month, I went to a funeral in Los Angeles for the father of three friends of mine who were tortured in the early 1980s when they were high school students in Guatemala. They survived because their father, Jose Domingo Perez, waged a heroic nationwide campaign to secure their release, this during the first month of a genocidal terror campaign immediately after a military coup by General Jose Efrain Rios Montt. This was during Guatemala’s 30-year genocidal war at which time its generals boasted that they held no political prisoners. They even refused US military aid, so as to not be constrained by US “rules,” this when it was the chief sponsor of Central America’s wars. The war was waged by a series of military regimes, against primarily Indigenous peoples, that once capturing their “enemies,” tortured and executed them. During that war, hundreds of thousands were killed and perhaps an equal number “disappeared.” Several million were also internally and externally displaced. At the funeral, I recalled a 1981 story I had written: “The Song of the Quetzal,” reminding me of how I met my friends. I had gone to see “When the Mountains Tremble,” which is about that war, as told by Rigoberta Menchu, who lost both her parents during the war, and who in 1992 would go on to receive the Nobel Peace Prize. Afterwards, I told them about that story, basically about how it cannot live in captivity, an allegory about that ruthless war. As a result, they invited me to their next meeting. I was so moved that for the next several years, I attended virtually all their meetings. They were primarily young ex-students; most of whom were younger than me, but not all. Many of them were student activists during the war, some of whom had been captured during protests. When my friends were apprehended, about 10 other students were executed before their very eyes with about 15 more being captured and then tortured. They never spoke about those details. Being intrigued, I was told to watch the movie “El Norte”; that what happened to the Perez family, was worse than what was depicted (Domingo was actually in it). After watching it, I got the nerve to ask one of the sisters, Noemi, what had happened to her. “Everything that could be done to a woman was done to me for 15 days,” she told me. I never brought up the topic again. Eventually, they received political asylum, an extreme rarity in those days. After years of no contact, during the 2013 Rios Montt trial — who was eventually convicted of genocide and crimes against humanity, but later won on appeal — they told me that they also had their own case against the government. They showed me their testimonies and told me they were looking for someone they trusted to translate them into English. Without hesitation, I volunteered. I assumed their torture was extreme, but nothing could have prepared me for what I read, despite myself being a survivor of state violence, diagnosed with PTSD and Traumatic Brain Injury. To this day, their testimonies haunt me. I had no idea the depravity humans are capable of. What most stood out was their constant pleas to be executed, rather than undergo their nightmarish torture, though they were always awake. The funeral made me recall all this, especially their father’s role. I left the funeral believing that his pleas were indeed the Song of the Quetzal; the story I had written was about my friends I had not yet met. It was both a story and song, about Guatemala’s war, as brutal as that of the genocidal Spanish “conquest.” Here are the last lines to the song: For many years, we have been peaceful. But now, they no longer leave us alone. We are pure fury, ready to confront those that have forced us to hide. We are not alone. Today, it is the Quetzal. Tomorrow the Condor. And the next day the Eagle. Do not be blind. Can you not see? It is you who I sing for. You are the Quetzal. The song was published in my 2021 “Writing 50 Years Amongst the Gringos” book, but the story has been lost to time, though it will be published eventually, even if I have to recreate it, in Spanish, English and in one of the Maya languages, as I initially promised them. I also remember that I gave Noemi a pre-Colombian statue, instructing her to return it to me when her country is free. We all joked after the funeral, knowing that won’t be happening anytime soon. Despite the traumatic memories, the only sad part of the funeral is that Marvyn, stricken by COVID, could not attend his father’s funeral. Jose Domingo Perez. Presente! Roberto Dr. Cintli Rodriguez is an associate professor emeritus at the University of Arizona Mexican American Studies and is the author of several books, including “Our Sacred Maiz is Our Mother” (2014), “Yolqui: A Warrior Summoned from the Spirit World” (2019) and “Writing 50 years Amongst the Gringos,” published recently by (truncated)",http://populist.com/,,"",Progressive Populist,"DISPATCHES Trump campaign knew Big Lie was baseless, memo reveals. Coup plan called for Pence to declare Trump winner by leaving out 7 states. Violence from far right anti-vax/anti-maskers keeps ratcheting higher. Supreme Court brief gives away the right’s aborion game. COVID cases, deaths rising ...",0,,,1,-20
Orlando Mom's Group,"",none,,,,16597,,2021-10-12 22:37:31 EDT,2021-10-12,22:37:31,Status,4,0,3,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/205864026211713/permalink/2302472633217498,"I'm looking for a Pediatrician that accepts Oscar insurance and is reasonable about vaccines. I'm not anti-vax, I just think it's a little overboard compared to what we grew up with and need someone to meet me in the middle here. Even if they don't take Oscar, feel free to leave the info in the comments. I haven't had my baby yet, but I need a peditrician to pre-register with the hospital.","",,"","","",0,,,4,-8
Orlando Mom's Group,"",none,,,,14795,,2021-07-29 19:32:22 EDT,2021-07-29,19:32:22,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/205864026211713/permalink/2242330905898338,So what is going on with the mask mandate and covid vax being mandated?,"",,"","","",0,,,1,-32
Pike County Pennsylvania Moms,"",none,,,,3356,,2021-09-22 11:41:21 EDT,2021-09-22,11:41:21,Status,7,3,4,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/590411394786058/permalink/1168400136987178,"Weekend getaway help.... **Please read before answering** We love to make a trip around food. Last year we did a long weekend in NH/ME for lobster rolls (yes, everywhere we went had good rolls). We did Philly on a cheese steak 'tour' (along with history and Reading terminal). We have also done lake George. Went to a town in MA for a restaurant we saw on DDD :) We need to get away and not sure where to go! Long weekend - leave Fri morning with no more than a 6hr drive. History a plus. No where that has vax mandates! No where local.....we want to really get away, explore, eat and relax!","",,"","","",0,,,7,-5
Poughquag/ Beekman Moms & Dads Group,"",parenting,,,,1076,,2021-11-16 10:54:34 EST,2021-11-16,10:54:34,Photo,8,3,1,3,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/255805115151369/permalink/1007049370026936,"ACSD- “In a National effort to bring attention to the issue of possible vax mandates coming for our children, we will each leave a pair of shoes at Arlington Central Office. After 7:30 pm on Thursday 11/18”",https://www.facebook.com/photo.php?fbid=10159320254150259&set=gm.1007049370026936&type=3,,"","","",0,,,8,-0.27
PRO WORK FROM HOME MOMs AND DADS,"",none,,,,69865,,2021-06-18 09:56:53 EDT,2021-06-18,09:56:53,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/305795246265371/permalink/1868279140016966,"We are looking for people to work from home booking travel with Vax, Sandals, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
PRO WORK FROM HOME MOMs AND DADS,"",none,,,,76524,,2021-02-09 07:53:58 EST,2021-02-09,07:53:58,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/305795246265371/permalink/1770928986418649,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
PRO WORK FROM HOME MOMs AND DADS,"",none,,,,76533,,2021-02-08 08:18:59 EST,2021-02-08,08:18:59,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/305795246265371/permalink/1770226219822259,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
PRO WORK FROM HOME MOMs AND DADS,"",none,,,,76543,,2021-02-07 07:57:30 EST,2021-02-07,07:57:30,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/305795246265371/permalink/1769516099893271,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
Putnam County Moms And Dads Group,"",none,,,,1649,,2021-12-21 16:51:11 EST,2021-12-21,16:51:11,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/965636640298858/permalink/1720073631521818,"ALL are WELCOME at Rebel Gym Our GOAL is to make people HEALTHIER and STRONGER...not find ways to keep them from doing so. We all know staying FIT and ACTIVE reduces our chances of getting """"The Rona""""...but let's not forget everything else out there like the Flu, Strep, a cold...not to mention Heart Disease, Diabetes and so much more! Rebel Gym didn't earn their """"Healthiest Work Environment"""" award by forcing COVID Shots or Mask Mandates. We left it up to our staff and members because it is THEIR BODY and THEIR CHOICE. We showed them how to make healthy life choices & support them every step of the way. We have been operating on a mask & vax optional protocol for almost a year now and our clients and members have been thriving!! Being the cleanest gym in the county we take all precautions to be free of all types germs, that can cause all types of potential infections long before COVID was a thing. We continue to be vigilant in these tasks. We respect and keep each other safe by taking our personal health, fitness and hygiene seriously. Staying consistent with moving your body and with what you put in your body as far healthy food choices and needed vitamins is what we all need to be doing. At Rebel gym we help you with all of that...come join us! Be Strong Be Determined be a REBEL!! #rebelgymmahopac #maskoptional #vaxoptional #yourbody #yourchoice #BeStrong #BeDetermined #beaREBEL #justgetyourtrainingdone #disclpineequalsfreedom #projectstandtogether",https://www.facebook.com/photo.php?fbid=1061472431094853&set=gm.1720073631521818&type=3,,"","","",0,,,0,-22
Roseville Moms,"",none,,,,3815,,2022-01-26 16:28:18 EST,2022-01-26,16:28:18,Status,63,13,43,0,6,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/191556644224469/permalink/4939448856101867,"Hi mommas. I’m going to start my search soon but thought I’d ask here first. Has anyone found a private school, that isn’t government funded in any way, not going to require student vax? Please don’t comment if you have opinions on vax, I would just really appreciate info/names of those schools. TIA","",,"","","",0,,,63,3.32
Saint Louis Mom's Group,"",none,,,,2076,,2022-01-06 10:19:20 EST,2022-01-06,10:19:20,Photo,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1558084891095411/permalink/3119549701615581,"Anyone know of a drive up vaccine clinic open today?? My daughter's appt at CVS was apparently canceled. I came up here anyway, and boy are they slammed😑🧐. Apparently they still have the vax, but they are wanting me to reschedule online, they can not schedule in the store- there are no open appts. This is so frustrating. Everyone is telling us we need to vax, where the hell can I go and get it now?!",https://www.facebook.com/photo.php?fbid=10105821047765787&set=gm.3119549701615581&type=3,,"","","",0,,,1,-0.94
Scarsdale Moms #2,"",parenting,,,,5261,,2021-12-19 20:37:17 EST,2021-12-19,20:37:17,Status,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/976906178994549/permalink/5112481235437002,"Does anyone know of a great nanny looking for work starting in January? My family’s childcare needs recently changed, and we are looking for a nanny to care for my two daughters (ages 3 and 5) and to help with light housekeeping 35-40 hours per week. Requirements: proof of covid vax, references from former employer, comfortable with small dogs Hours: 12-5:30 on weekdays. 9-5 if my kids’ school is closed (hopefully this is rare this winter) Pay: competitive, based on experience Please send me a message if you happen to know someone. Thanks!","",,"","","",0,,,3,-0.7
South Jersey Mom's Community Bulletin Board,"",parenting,,,,3145,,2021-09-08 07:49:34 EDT,2021-09-08,07:49:34,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/439881429365555/permalink/4566006126753044,Going to the Sea Hear Now music festival? Here are the rules and road closures to know about before you go.,https://943thepoint.com/sea-hear-now-music-festival-asbury-park-updated-information-road-closures/,,"",Sea Hear Now Music Festival Updated Rules And Road Closures,"Are you excited for the Sea Hear Now music festival? Like a good girl scout I want to make sure you are prepared before going to the show. Don't forget, you have to bring your vax card or show a negative COVID-19 test taken 3 days before attending the festival. On to the next...I just found out abou...",0,,,0,-20
South Jersey Mom's Community Bulletin Board,"",parenting,,,,3031,,2021-04-08 07:47:27 EDT,2021-04-08,07:47:27,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/439881429365555/permalink/4111679545519040,Vaccines on the Jersey Shore boardwalk this summer? It may happen! #weirdtimes,https://943thepoint.com/vaccine-on-the-boardwalk-summer-jersey-shore/,,"","VAX AND RELAX: Rides, Games And Vaccinations On The Jersey Shore Boardwalk This Summer?","When I think of our amazing boardwalks I think of great pizza, games and rides...maybe even a new pet hermit crab but getting vaccinated? Yep. COVID testing and vaccines on the boardwalk may be a thing if Republican New Jersey assemblyman Ronald S. Dancer gets his wish.",0,,,0,-20
Staten Island Moms,"",parenting,,,,1979,,2020-07-19 21:21:16 EDT,2020-07-19,21:21:16,Status,53,3,48,1,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/156330741525502/permalink/875581869600382,Asking for a friend... Looking for a Pediatrician who is willing to listen to concerns and go slow/postpone/ do one vaccine at a time and doesn’t have a crazy wait in the office. Not looking for opinions on vaccines and this person isn’t anti- vax but wants a Ped who is willing to be flexible. I recommended GPM but the wait and waiting list are to long any other suggestions I can pass along?,"",,"","","",0,,,53,2.65
Staten Island Moms,"",parenting,,,,5173,,2021-12-19 13:01:32 EST,2021-12-19,13:01:32,Status,43,4,38,0,0,0,0,1,0,0,,-,0,0,0,,https://www.facebook.com/groups/156330741525502/permalink/1231922783966287,Is the vax mandate in place for the 5-11 yr old age group? That will certain make for crappy holiday if it is. I’d love to take my daughter out to eat over the break but I’m afraid they’re going to start checking for her too and we aren’t in a hurry to do that just yet. I feel NYC is forcing my hand and it’s total crap. Not antivax by any means but I know how she reacts to shots and just not ready to put that through yet if it’s not necessary.,"",,"","","",0,,,43,1.02
Staten Island Moms,"",parenting,,,,4485,,2021-10-19 21:11:34 EDT,2021-10-19,21:11:34,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/156330741525502/permalink/1192803737878192,"Hi ! Making another post just in case some didn’t see my previous one! I’m Kayla, I’m 20 and I’m an early childhood education major as a junior at SUNY Cortland. I live in Staten Island around the rossville area and interested to baby sit from December 13 until January 27th while I’m home for winter break from college. I am available any day and time , looking for something with more of a schedule rather than just random days and times. I also student teach currently as well! I can supply my resume, proof of vax card, references and paperwork that I currently student teach! 🙂 I have plenty of experience as well","",,"","","",0,,,0,-46
Stittsville Moms,"",parenting,,,,3030,,2022-01-07 21:26:32 EST,2022-01-07,21:26:32,Status,26,9,5,1,1,0,0,0,0,10,,-,0,0,0,,https://www.facebook.com/groups/196220237146459/permalink/4222877817813994,"A copy of the letter we sent in to our MP & MPP…. Good afternoon, I am one of your constituents in Stittsville and wanted to write to you in order to inform you of at least one """"ground level"""" story of how the lockdowns are affecting the public. My family is struggling already and I don't know if another lockdown period is going to be sustainable. My wife and I both work for the federal government and have been rather unaffected by the lockdowns income-wise, luckily, however the school and other closures are taking a huge toll on my children. I have two in high school and one in grade 6 and all of them have seen their social circles evaporate in the past two years. The lockdown has hit them socially extremely hard as they struggled making friends beforehand, but now they all have none. I try to get them to enter other activities however everything is closed. Each time we start gaining momentum, we get the rug pulled out from under us. They have lost their drive and they are always sad. All have developed anxiety issues and are now seeing counsellors, their grades are suffering and we are struggling more and more to keep them moving forward in life. My eldest in particular has lost half of grade nine, all of grade 10 and it looks like all of grade 11. She will have lost her entire high school life and lost all social contacts being locked in her room by society order. I don't think that we can handle another lockdown. Several times a week we are consoling at least one of them as they cry themselves to sleep. My children NEED to be able to go to school and develop socially. We need help! To be clear I'm not an internet troll anti-vaxxer, we are all fully vaccinated. I fail to understand with all the research coming out that the omicron variant is far less serious than the original covid virus, why we are being pushed to the breaking point again. I know the story that the hospitals *might* be overwhelmed, but from my standpoint it seems like my family and I are being forced to *actually* suffer so that someone else *might* not. We keep being told to """"suck it up"""" but we've been doing everything *right* this whole time but the finish line keeps getting moved further and further away and we have reached our breaking point. Even my entire extended family is becoming quite extremist and it's scary. My uncles, aunts and cousins are turning anti-vax, crowing about 5G and Q-anon conspiracy theories and they are getting louder. These restrictions are causing something very ugly to bubble to the surface in our society. Please, we need your help to make our voices heard. Best Regards, Giles Babin and Family","",,"","","",0,,,26,1.37
Strong Island Moms Advertising Group,"",none,,,,2205,,2021-06-03 12:52:48 EDT,2021-06-03,12:52:48,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/511176128953394/permalink/5498775680193389,"Did you know that in NY, if you get your 12-17 year old vaccinated against Covid-19, you could win a full scholarship, including room and board, to an in state, public university or college? For more information as you think about college, like College Financial Prep and Preparing 4 College - Parents Group ",https://dailyvoice.com/new-york/nassau/news/covid-19-nassau-resident-wins-college-scholarship-in-ny-vax-campaign/810134/,,"",COVID-19: Long Island Resident Wins College Scholarship In NY Vax Incentive Campaign,"A student on Long Island will receive a full ride to any SUNY or CUNY school she desires after being chosen as a first-round winner of New York’s “Get a Shot to Make Your Future’ COVID vaccination campaign.Last week, New York Gov. Andrew C…",0,,,0,-12
The Mom Halo,"",parenting,,,,2878,,2022-02-22 20:07:59 EST,2022-02-22,20:07:59,Link,2,1,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/133679823801271/permalink/1314342465734995,"Get your tickets now for our first Mom Halo 2022 in person event!!! Grab your mom pal, ticket and baby (or not).",https://www.facebook.com/events/482828463545864/,,"",Pints + Pretzels in real life!!!,"📣🍀Announcement 🍀📣

Pints 🍻 & Pretzels 🥨 is back & IRL! (In Real Life!) 

We are so excited to invite you to one of our most popular events! We have not been able to host this since March of 2020, so we really wanted to make it special.

Join us March 9th at Steamwhistle Brewery!

Select either:

11:00 am - 1:30 pm (babies and toddlers are welcome) and baby wearing is encouraged! (Stroller parking and coat check available)
*Covid vax passport and masks required. 

Photographer on site. 

Baby Music classes from @littlerebelsclasses, giveaways and more.

Or:

Evening event from 7:00pm - 9:00pm! 19+ 
* Mask required

Cost: $25+hst ( includes a giant soft pretzel & a Steamwhistle Pint). 

Tickets go on sale now, click the link to get yours. https://www.momhalo.com/offers/kCAzeqJg/checkout

Wishing you the luck of the Irish!",0,,,2,-0.8
Tribeca Moms,"",parenting,,,,7178,,2022-01-31 12:27:08 EST,2022-01-31,12:27:08,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1998012103811981/permalink/3194051304208049,"Would love some general advice from parents of kids under 1: If I were to host a free indoor event in a store space (a workshop for parents returning to work from leave), would you feel comfortable coming in February, given Covid etc. We would wear masks and I think stores have to check vax cards, but I'm not sure. It's a super cool space designed for parents and babies, but I wouldn't want to offer it if people are still hesitant. TIA!","",,"","","",0,,,0,-30
"USA ONLY! Work from home Moms & Dads, College Students USA","",none,,,,9209,,2021-06-28 08:47:57 EDT,2021-06-28,08:47:57,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/438400169676039/permalink/1881135412069167,"I am looking for people to work from home booking travel with Vax, Sandals, Mexico,, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
"USA ONLY! Work from home Moms & Dads, College Students USA","",none,,,,8938,,2021-06-18 09:54:26 EDT,2021-06-18,09:54:26,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/438400169676039/permalink/1873410186175023,"We are looking for people to work from home booking travel with Vax, Sandals, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
"USA ONLY! Work from home Moms & Dads, College Students USA","",none,,,,8565,,2021-02-09 07:50:22 EST,2021-02-09,07:50:22,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/438400169676039/permalink/1774932222689487,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
"USA ONLY! Work from home Moms & Dads, College Students USA","",none,,,,8566,,2021-02-08 08:13:25 EST,2021-02-08,08:13:25,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/438400169676039/permalink/1774226049426771,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
"USA ONLY! Work from home Moms & Dads, College Students USA","",none,,,,8567,,2021-02-07 07:55:02 EST,2021-02-07,07:55:02,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/438400169676039/permalink/1773469466169096,"We are looking for people to work from home booking travel with Room-Res, Vax, Disney, Carnival Cruise, Concerts, Show tickets, nightclubs, and more. Computer or Smartphone needed. Start this week. 🔶1099 position not a W2 🔶Free training online that day. 🔶Computer or smart phone required 🔶Travel Perks. Major Benefits. 🔶Earn Amusement Park Tickets & 🔶Earn a Cruise for 2 after the free Training Text “travel” to 570-439-0047","",,"","","",0,,,0,-28
USAPANG TULUNGAN(mommies corner),"",none,,,,15159,,2022-02-19 00:29:52 EST,2022-02-19,00:29:52,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/200049937955045/permalink/621665222460179,Collecting orders! PVC VAX CARD! For batch 7 🔥100 pesos only🔥 Pm for more details!,https://www.facebook.com/aicarlicious/photos/a.129525252901082/134363879083886/?type=3,,"",Aicar's.online.shop,"Collecting orders! For batch 7
🔥100 pesos only🔥
Pm for more details!",0,,,0,-72
USAPANG TULUNGAN(mommies corner),"",none,,,,14288,,2022-01-31 21:04:21 EST,2022-01-31,21:04:21,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/200049937955045/permalink/610910620202306,4th batch na Po Tayo! ❗Vaccine Card to PVC VAX CARD💳❗ ✅100 pesos only! 👉OPEN FOR RESELLER na dn Po Tayo! 👉STRICTLY PAYMENT FIRST IWAS CANCELLATION PO! (Open for meet Up) OR COD TRU SHOPEE CHECK OUT. PM FOR MORE DETAILS,https://www.facebook.com/photo.php?fbid=6968745339833768&set=gm.1122174301890363&type=3,,"",Aicar,"4th batch na Po Tayo!

❗Vaccine Card to PVC VAX CARD💳❗
✅100 pesos only!
👉OPEN FOR RESELLER na dn Po Tayo!
👉STRICTLY PAYMENT FIRST IWAS CANCELLATION PO! (Open for meet Up) OR COD TRU SHOPEE CHECK OUT.

PM FOR MORE DETAILS",0,,,0,-76
USAPANG TULUNGAN(mommies corner),"",none,,,,8197,,2021-09-20 03:49:50 EDT,2021-09-20,03:49:50,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/200049937955045/permalink/531532931473409,China approved Sinopharm covid vax safe for 3 year old up. -South China Morning Post,https://www.facebook.com/littlelaughsbybabyandco/photos/a.1489144981336909/2977373619180697/?type=3,,"",Little Laughs by Baby&Co,"Is Sinopharm & Sinovac Safe for children as young as 3 years old? 
Get to know the facts 👇

Source. www.scmp.com
By: Simone McCarthy
Published: Sept. 17, 2021 https://www.scmp.com/news/china/science/article/3149159/chinese-covid-19-vaccines-sinopharm-safe-children-young-3-says",0,,,0,-84
Vaccinators against  Anti Vaccination Moms,"",none,,,,567,,2020-12-08 10:42:28 EST,2020-12-08,10:42:28,Status,16,4,9,0,3,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1931920323771477/permalink/2425020497794788,This is a call to action. We must spam anti vax groups with as many shitty memes and stuff we can find. Put your images in the comments and they will be spammed.,"",,"","","",0,,,16,0.84
Vaccinators against  Anti Vaccination Moms,"",none,,,,566,,2020-12-07 11:12:21 EST,2020-12-07,11:12:21,Status,16,9,5,0,2,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1931920323771477/permalink/2424372351192936,Just spammed an anti vax group. Feeling good.,"",,"","","",0,,,16,0.84
Vaccinators against  Anti Vaccination Moms,"",none,,,,567,,2020-12-08 16:23:02 EST,2020-12-08,16:23:02,Status,15,8,5,0,0,0,0,0,0,2,,-,0,0,0,,https://www.facebook.com/groups/1931920323771477/permalink/2425185641111607,Just spammed another anti vax group,"",,"","","",0,,,15,0.79
Vaccinators against  Anti Vaccination Moms,"",none,,,,567,,2021-02-07 16:47:05 EST,2021-02-07,16:47:05,Status,6,5,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1931920323771477/permalink/2462621774034660,"Was anyone here vaccinated as a minor without the consent of their anti-vax parents? If so, what inspired you to do so? I’d love to hear from you! Personally, I don’t have anti-vaccine parents, but I work to support teens that do, and I recently published an op-ed in the LA Times on this issue. I’m the founder of VaxTeen, which was inspired by stories of teenagers with anti-vaccine parents turning to Reddit. Its website allows teens to determine what vaccines they need and when they can receive them without parental consent in their state. VaxTeen communicates directly with teenagers and young adults to educate them on the importance of vaccines and empower them to make well-informed decisions about their health.","",,"","","",0,,,6,-0.57
Vaccine Free Mommies,"",none,,,,382,,2021-11-26 11:53:28 EST,2021-11-26,11:53:28,Status,7,0,7,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/171198889587473/permalink/6779220292118600,"Hey, looking for some advice ! My daughter is 6 months old And has been dealing with extremely sensitive skin and allergic skin actions to soaps and creams and mostly anything i can use on her skin, these allergies turn in to full body eczema and dermatitis face arms legs. She is unvaccinated because i was nervous that if i vaccinated while she has these rashes would have been even more detrimental to her health due to the immune response a VAX can cause. I tried a natural product for a skin called waxlene and it caused a awful flare any advice or suggestions from anyone's who else experienced such sensitive skin with their children","",,"","","",0,,,7,-0.46
Vaccine Free Mommies,"",none,,,,427,,2022-01-14 13:10:36 EST,2022-01-14,13:10:36,Status,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/171198889587473/permalink/7087451091295517,"www.novaxwallofficial.com Get your brick of the official world anti vax wall, and make history! Share with your friends...","",,"","","",0,,,1,-0.92
