User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,2816,,2021-03-21 13:29:28 EDT,2021-03-21,13:29:28,Status,7,3,4,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/896573657802905,"Just a tip- the mass vax site in Salisbury has a ton of cancellations for today, Monday and Tuesday if there are folks who can get down there.","",,"","","",0,,,7,-2.86
"La Trinidad Tourism, Culture, and Arts","",none,,,,7926,,2022-01-12 06:35:35 EST,2022-01-12,06:35:35,Link,7,5,0,2,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/954150687967884/permalink/4740530925996489,ATTENTION👇,https://www.facebook.com/100068959038119/posts/234004872241479/,,"",This is a re-share of a post,"ATTENTION:
Vax @ Km5 Market Parking Lot tomorrow, Jan 13 from 8 am to 2 pm. 
Vaccines available for 1st dose and BOOSTER shots only.
1st dose for Adults: Moderna, Astra, Sinovac, Janssen
1st dose for Pedia (12-17y/o): Pfizer, Moderna
Booster Shot: Astrazenica, Moderna, Sinovac",0,,,7,-4.57
"La Trinidad Tourism, Culture, and Arts","",none,,,,7771,,2021-11-16 17:27:43 EST,2021-11-16,17:27:43,Photo,7,5,0,1,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/954150687967884/permalink/4544028298980087,Want to secure your VAX Certificate? Here's what you can do! (Please Read and SHARE),https://www.facebook.com/photo.php?fbid=126357753143730&set=gm.3084030961884557&type=3,,"",La Trinidad,"!!!VACCINATION CERTIFICATE!!! 

*To all FULLY VACCINATED INDIVIDUALS, you may now access your national digital COVID-19 Vaccination Certificate!

The VaxCert is ONLY available at this site 48 hours after your 2nd dose vaccination: vaxcert.doh.gov.ph

Please browse photos for the steps in getting your vaccination certificate from the system. 

For those who has NO access to a computer, smart phone or internet connectivity, you may go to the VAXCERT ASSISTANCE BOOTH in the Municipal Gymnasium, Mondays- Fridays, except holidays (8 AM to 5 PM, except Fridays: 8 AM to 3 PM). 

***If there are problems in registration of VaxCert or if """" NO VACCINATION RECORD FOUND"""" appears on the site after submitting the vaccination details, you can either:
a) Upload the photo of your vaccination card and any one (1) valid ID in the VaxCert System as instructed in the VaxCert site then wait for 48 hours to check again the availability of your Vax Cert in the system; or
b) E-mail the photo and details of your vaccination card and one (1) valid ID to this email: vaxcertph.ltb2601@gmail.com then wait for 48 hours to check again the availability of your VaxCert in the system; or
c) Go to the Assistance Booth in the Municipal Gymnasium which is open from Mondays to Fridays, except holidays (8 AM to 5 PM except Fridays: 8 AM to 3 PM)

***We apologize to some of our vaccinees since as of now, we are still on the process of encoding and editing vaccination details especially those who had their vaccination on the first months of our Resbakuna. Rest assured we are doing our best to upload all as soon as we can.",0,,,7,-6.57
Breaking news Trinidad,"",none,,,,30970,,2022-02-15 15:04:43 EST,2022-02-15,15:04:43,Link,7,3,2,1,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3215199042133354,NOVAK DJOKOVIC: I’D RATHER MISS FRENCH OPEN AND WIMBLEDON THAN GET COVID VACCINE - I'M NOT PART OF ANTI-VAX MOVEMENT,https://www.eurosport.com/tennis/novak-djokovic-id-rather-miss-french-open-and-wimbledon-than-get-covid-vaccine-i-m-not-part-of-anti-_sto8792581/story.shtml,,"",Novak Djokovic: I’d rather miss French Open and Wimbledon than get Covid vaccine - I'm not part of anti-vax movement,Novak Djokovic admits he is willing to miss out on future tournaments including the French Open and Wimbledon over his stance on Covid vaccines.,0,,,7,-0.59
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3515,,2021-06-08 12:59:31 EDT,2021-06-08,12:59:31,Link,6,4,1,0,0,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/943331616460442,"When the Post article ran, it mentioned Hyattsville is still at only a 25% vax rate. I'm hoping that's changed in the time since. But the barbershop project is part of the national equity effort, and so since I've tracked down a donation link for the Center for Health Equity, I figure there are likely folks here who would also want to know about it.",https://sph.umd.edu/research-impact/research-centers/maryland-center-health-equity,,"",This is a re-share of a post,"Back on 5/30 Washington Post had a story - * **""""Barbershop offers coronavirus shots, in addition to cuts and shaves. Some see it as a national model.""""*** The article mentions work to put together a graphic pamphlet for distribution around the country's barbershops, and that $50-75k needs to be raised. After a few emails, I was pointed to this donation link I'm sharing. 

UMD has been already working with barbershops for public health extension - teaching barbers to do blood pressure checks and discuss colon cancer screening.  In this case they've trained barbers to talk about reasons to vaccinate and address hesitancy, and they've set up clinics in barbershops.  The Biden administration is taking this project national.  Hopefully it, as well as the childcare and transportation help, as well as late night Fridays (which I only just learned about) will help us get to the people who are otherwise unserved. 

Here's the WaPo article; I'd been hoping the link would stay in the title above: https://www.washingtonpost.com/health/2021/05/30/barbershop-coronavirus-vaccines/
---
Donations to the Maryland Center for Health Equity support the development of broad, multidisciplinary research initiatives to address racial and ethnic health disparities, including the Health Advocates In-Reach and Research (HAIR) campaign and the national """"Shots at the Shop"""" initiative.
https://sph.umd.edu/research-impact/research-centers/maryland-center-health-equity

When I donated just now I put """"graphic novel fundraising"""" in the """"in honor of,"""" but there's also a place for comments after putting the credit card through, which is I think where that sort of note is supposed to go.",0,,,6,-0.54
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3173,,2021-03-28 21:47:22 EDT,2021-03-28,21:47:22,Status,6,1,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/900884294038508,A lot of appts for tomorrow 3/29 at Hagerstown Mass Vax site.,"",,"","","",0,,,6,-3.33
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3005,,2021-03-24 14:07:02 EDT,2021-03-24,14:07:02,Link,6,6,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/898316570961947,"❤️ As you’re booking appointments, don’t forget to tell the community members you’re helping that rides are available if needed! 👇👇👇👇👇👇👇👇👇👇👇",https://media.tenor.co/images/18b216bc9dba6a34df8e8ff38e1a2620/tenor.gif?t=AAW-NKs_K8AKNgbSKgmawQ&itemid=3431326,,"",This is a re-share of a post,"# 🗣Transportation Info!

🚗 **If you or someone you know needs a ride to a vaccine appointment or funds for parking or public transportation:** Please forward the appointment confirmation to MDVaxRides@gmail.com! Most rides are booked with our local, Black-owned partners at Next Destination Transportation.

👩‍🦼**If wheelchair accessible transportation is needed:** BEFORE you finalize the vaccine appointment booking (if possible), call or text Shannon at Chase Courier & Transport 443-928-1287 to make sure she's available, and let her know that MD Vax Rides will make the payment. Then, email the details to MDVaxRides@gmail.com.

💚 **To donate:**

PayPal: MDVaxRides@gmail.com (please choose """"send to a friend"""" option, or it holds the money until you confirm your """"purchased item"""" has been """"received"""")

Venmo: @Kristin-Mink (mention Vax Rides)

**THANK YOU** to all the generous donors who have made it possible for us to book over 30 rides in our first 2 weeks!!! We have not had to turn down a single request!

-----------------------------------------
# 🗣 ¡Información de transporte!

🚗** Si usted o alguien que conoce necesita que lo lleven a una cita de vacunación o fondos para estacionamiento o transporte público: **¡envíe la confirmación de la cita a MDVaxRides@gmail.com! La mayoría de los viajes se reservan con nuestros socios locales de propiedad negra en Next Destination Transportation.

👩‍🦽  **Si se necesita transporte accesible para sillas de ruedas: **ANTES de finalizar la reserva de la cita para la vacuna (si es posible), llame o envíe un mensaje de texto a Shannon en Chase Courier & Transport 443-928-1287 para asegurarse de que esté disponible, e infórmele que MD Vax Rides hará el pago. Luego, envíe los detalles por correo electrónico a MDVaxRides@gmail.com.

💚 **Para donar:**

PayPal: MDVaxRides@gmail.com (elija la opción """"enviar a un amigo"""" o retiene el dinero hasta que confirme que su """"artículo comprado"""" ha sido """"recibido"""")

Venmo: @ Kristin-Mink (mencionar Vax Rides)

¡¡¡**MUCHAS GRACIAS** a todos los generosos donantes que han hecho posible que reservemos más de 30 viajes en nuestras primeras 2 semanas !!! ¡No hemos tenido que rechazar ni una sola solicitud!",0,,,6,-0.54
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-19 20:46:13 EDT,2021-03-19,20:46:13,Status,6,4,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/895544017905869,Hi! I am available to find vax appointments. Please DM me if you need help.,"",,"","","",0,,,6,-3.33
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-12 07:11:20 EST,2021-03-12,07:11:20,Status,6,1,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/890913571702247,"Are restaurant workers eligible for the VAX now?￼ I signed up my young, Hispanic tenant who works in a local restaurant to be on the Anne Arundel County health dept waiting list but he has not received any notice since January. ￼","",,"","","",0,,,6,-3.33
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-10 16:01:24 EST,2021-03-10,16:01:24,Status,6,4,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/889952498465021,BIG Regency Mass Vax drop! Get your appointments now! https://massvax.maryland.gov/appointment-select,"",,"","","",0,,,6,-3.33
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-05 10:33:50 EST,2021-03-05,10:33:50,Status,6,0,6,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/886829552110649,I have someone (BIPOC) looking for an appointment somewhere not too far from laurel. I’ve been trying cvs but it keeps glitching. Trying not to do mass vax for this one. Let me know if you have something!,"",,"","","",0,,,6,-3.33
San Miguel de Allende COVID-19 - Community • Comunidad,"",none,,,,1699,,2021-11-10 10:34:20 EST,2021-11-10,10:34:20,Photo,6,5,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1061635400901649/permalink/1520758638322654,"# **Israeli data on current infection/serious infection rates split out by unvaccinated, boosted, & vax/not boosted.** **We see boosted strongly protected vs. infection, and vaccinated/boosted show evidence of waning effectiveness, but still 50-70% VE_infection** **souce: https://twitter.com/ScottGottliebMD/status/1458436697436430336?s=20**",https://www.facebook.com/photo.php?fbid=10209248114836774&set=gm.1520758638322654&type=3,,"","","",0,,,6,-0.67
BRGY. BAGONG SILANGAN: Mamamayan At Komunidad,"",none,,,,31649,,2021-08-03 09:18:53 EDT,2021-08-03,09:18:53,Photo,6,2,1,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/485635098160462/permalink/4319665861424014,QC Covid vaccination info,https://www.facebook.com/skbagongsilangancouncil/photos/a.626371691075114/1507166246328983/?type=3,,Qce SERVICES BETA VERSION We have a daily scheduled maintenance from 2:00 AM 2:30 AM. QC SA BAKUNANG SIGURADO PROTEKTODO Welcome sa QC Vax Easy! Mag register para sa iyong COVID-19 Vaccine. Continue without a QCeServices Account,Kabataan ng Bagong Silangan - KBS,"‼️‼️Lahat po ng nais magpabakuna ay kailangan na po kumuha ng online appointment‼️‼️

NARITO PO ANG PROSESO: 
1. pumunta lamang po sa link na ito : https://qceservices.quezoncity.gov.ph/qcvaxeasy

2. Click continue without a QC Eservices account  o di kaya ay mag log-in para sa may mga QC Eservices account gamit ang inyong username at password. 

3. Fill-out the QC VAX EASY REGISTRATION and click submit and confirm submission ng inyong data.

4.Mag-antay ng text message. Tandaan:  Makakatanggap lamang kayo ng text message na may kompirmadong petsa , oras at lugar ng bakunahan sa sandaling mayroong available na vaccines. 

Maraming Salamat po.
#JoyParaSaBayan #KasamaKaSaPagUnlad  #QCProtekTODO",0,,,6,-3.5
EAST NORTHPORT MOMS AND DADS IN BUSINESS,"",none,,,,947,,2021-06-03 12:56:17 EDT,2021-06-03,12:56:17,Link,6,1,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/375859336118446/permalink/1412068519164184,"Did you know that in NY, if you get your 12-17 year old vaccinated against Covid-19, you could win a full scholarship, including room and board, to an in state, public university or college? For more information as you think about college, like College Financial Prep and Preparing 4 College - Parents Group. ",https://dailyvoice.com/new-york/nassau/news/covid-19-nassau-resident-wins-college-scholarship-in-ny-vax-campaign/810134/,,"",COVID-19: Long Island Resident Wins College Scholarship In NY Vax Incentive Campaign,"A student on Long Island will receive a full ride to any SUNY or CUNY school she desires after being chosen as a first-round winner of New York’s “Get a Shot to Make Your Future’ COVID vaccination campaign.Last week, New York Gov. Andrew C…",0,,,6,0
"La Trinidad Tourism, Culture, and Arts","",none,,,,7927,,2022-01-11 08:48:16 EST,2022-01-11,08:48:16,Link,6,5,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/954150687967884/permalink/4738012719581643,Attention 👇,https://www.facebook.com/100068959038119/posts/233473168961316/,,"",This is a re-share of a post,"Vax is ON tomorrow, Jan. 12 from 8am to 2pm @ the Km5, Parking Area. All brands available: 1st, 2nd and Booster Shot! See u there!",0,,,6,-5.33
Breaking news Trinidad,"",none,,,,30334,,2021-08-12 18:54:45 EDT,2021-08-12,18:54:45,Link,6,3,0,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3073613262958600,The PCR tests DON'T WORK proven in court and THEY KNEW IT ALL ALONG as we knew they knew. But if you still have those who still believe everything the media and their governments have been telling them and still tell them share this with them. And yes let them know that the CDC is removing the PCR test from being used by December 2021 since it served their purpose and already did all the damage with it they could. By December 2021 they will have vaxxed all those who bought their lies. Surviving the vax is also a roll of the die.,"",,"",This is a re-share of a post,"",0,,,6,-3.17
